;Unnamed: 0.1;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2;Koreferenz;Anaphorische Form;verb;AbstConc;Arou;IMG;Val
710;710;710;104.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;Lukas immer Einsen schrieb.;5.0;so;name;0.0;1.0;Selected;Experiment;Adele;Lukas;NP2;Eigenname;achtete;3.778;4.168;4.27;5.992
711;711;711;1041.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;Lukas ein sehr fürsorglicher Mensch ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Adele;Lukas;NP2;Eigenname;achtete;3.778;4.168;4.27;5.992
712;712;712;103.0;4.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;Laura nicht nett war;5.0;so;name;0.0;1.0;Selected;Experiment;Albert;Laura;NP2;Eigenname;bedauerte;2.273;4.445;3.895;4.375
713;713;713;103.0;4.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;Manuel vor kurzem im Krankenhaus war;5.0;so;name;0.0;1.0;Selected;Experiment;Alexandra;Manuel;NP2;Eigenname;bemitleidete;3.275;5.594;5.307;3.279
714;714;714;106.0;5.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;lena vorgestern vom pferd stürtzte und sich das bein bruch;5.0;so;name;0.0;1.0;Selected;Experiment;Alexander;Lena;NP2;Eigenname;bemitleidete;3.275;5.594;5.307;3.279
715;715;715;106.0;5.0;4.0;2.0;es;object;f;Alisa beneidete Marcel, ohne es offen zu zeigen, weil;marcel klassensprecher war;5.0;so;name;0.0;1.0;Selected;Experiment;Alisa;Marcel;NP2;Eigenname;beneidete;3.103;5.81;4.267;6.457
716;716;716;1015.0;5.0;4.0;2.0;es;object;f;Alisa beneidete Marcel, ohne es offen zu zeigen, weil;Marcel jede neueste Version jedes verfügbaren Apple-Produkts besaß.;5.0;so;name;0.0;1.0;Selected;Experiment;Alisa;Marcel;NP2;Eigenname;beneidete;3.103;5.81;4.267;6.457
717;717;717;104.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;Marco die Olympiade gewonnen hatte.;5.0;so;name;0.0;1.0;Selected;Experiment;Amelia;Marco;NP2;Eigenname;bewunderte;3.949;5.014;6.431;7.158
718;718;718;1041.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;Marco ein toller Hecht ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Amelia;Marco;NP2;Eigenname;bewunderte;3.949;5.014;6.431;7.158
719;719;719;1024.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;Lisa wunderschön aussieht.;5.0;so;name;0.0;1.0;Selected;Experiment;Armin;Lisa;NP2;Eigenname;bewunderte;3.949;5.014;6.431;7.158
720;720;720;1026.0;7.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;Mark eklig war;5.0;so;name;0.0;1.0;Selected;Experiment;Anastasia;Mark;;Eigenname;ekelte sich vor;3.619;7.108;5.758;2.075
721;721;721;1039.0;5.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;Angelika so stark war.;5.0;so;name;0.0;1.0;Selected;Experiment;Bastian;Angelika;NP2;Eigenname;fürchtete;2.905;7.122;4.842;2.991
722;722;722;1022.0;2.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;Marvin so einfühlsam war.;5.0;so;name;0.0;1.0;Selected;Experiment;Anna;Marvin;NP2;Eigenname;liebte;2.749;6.27;5.54;7.487
723;723;723;1041.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;Marvin immer einen Witz auf den Lippen hatte.;5.0;so;name;0.0;1.0;Selected;Experiment;Anna;Marvin;NP2;Eigenname;liebte;2.749;6.27;5.54;7.487
724;724;724;103.0;4.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;Maja sehr unerzogen war;5.0;so;name;0.0;1.0;Selected;Experiment;Benjamin;Maja;NP2;Eigenname;misstraute;2.642;5.503;4.065;3.792
725;725;725;103.0;4.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;Max einfach eine gute Person ist;5.0;so;name;0.0;1.0;Selected;Experiment;Annemarie;Max;NP2;Eigenname;mochte;2.246;4.713;3.756;7.458
726;726;726;104.0;6.0;12.0;3.0;es;object;m;Christian respektierte Marie seit Jahrzehnten, weil;Marie immer so selbstbewusst ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Christian;Marie;NP2;Eigenname;respektierte;3.143;5.897;4.027;6.363
727;727;727;1022.0;2.0;12.0;3.0;es;object;m;Christian respektierte Marie seit Jahrzehnten, weil;Marie wie eine richtige Mutter für ihn ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Christian;Marie;NP2;Eigenname;respektierte;3.143;5.897;4.027;6.363
728;728;728;1022.0;2.0;13.0;2.0;es;object;f;Bianca schätzte Michael ganz besonders hoch, weil;Michael wie ein Bruder für sie ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Bianca;Michael;NP2;Eigenname;schätzte;4.125;3.616;3.732;7.192
729;729;729;1041.0;6.0;13.0;2.0;es;object;f;Bianca schätzte Michael ganz besonders hoch, weil;Michael 5 Tore im Spiel gegen Kusterdingen schoss.;5.0;so;name;0.0;1.0;Selected;Experiment;Bianca;Michael;NP2;Eigenname;schätzte;4.125;3.616;3.732;7.192
730;730;730;1026.0;7.0;14.0;2.0;es;object;f;Carina sorgte sich um Max seit mehreren Tagen, weil;Max nie zu hause war;5.0;so;name;0.0;1.0;Selected;Experiment;Carina;Max;NP2;Eigenname;sorgte sich um;3.983;3.702;4.536;6.467
731;731;731;103.0;4.0;15.0;2.0;es;object;f;Carla verabscheute Moritz schon seit Wochen, weil;Moritz unhöfflich war;5.0;so;name;0.0;1.0;Selected;Experiment;Carla;Moritz;;Eigenname;verabscheute;2.033;6.374;3.937;2.895
732;732;732;1041.0;6.0;16.0;3.0;es;object;m;David verachtete Martha aufs Tiefste, weil;matha eine Hexe ist.;5.0;so;name;0.0;1.0;Selected;Experiment;David;Martha;;;verachtete;1.669;5.816;3.475;3.299
733;733;733;1024.0;3.0;18.0;2.0;es;object;f;Elena vergötterte Oliver vom ersten Moment an, weil;Oliver der beste Fußballspieler ist.;5.0;so;name;0.0;1.0;Selected;Experiment;Elena;Oliver;NP2;Eigenname;vergötterte;2.969;6.389;4.799;5.22
734;734;734;103.0;4.0;19.0;2.0;es;object;f;Elisabeth vermisste Pascal ganz besonders, weil;Pascal ihr Geliebte war;5.0;so;name;0.0;1.0;Selected;Experiment;Elisabeth;Pascal;NP2;Eigenname;vermisste;2.999;5.893;3.538;4.748
735;735;735;1022.0;2.0;20.0;3.0;es;object;m;Felix vertraute Nadine seit vielen Jahren, weil;Nadine ihm immer zuhörte und alles für sich behielt.;5.0;so;name;0.0;1.0;Selected;Experiment;Felix;Nadine;NP2;Eigenname;vertraute;2.543;4.983;3.498;6.436
736;736;736;1041.0;6.0;20.0;3.0;es;object;m;Felix vertraute Nadine seit vielen Jahren, weil;Nadine Sachen für sich behalten kann.;5.0;so;name;0.0;1.0;Selected;Experiment;Felix;Nadine;NP2;Eigenname;vertraute;2.543;4.983;3.498;6.436
737;737;737;1012.0;3.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;seine Mutter gerade gestorben war.;5.0;so;other;0.0;0.0;Selected;Experiment;Aisha;Jörg;;;bedauerte;2.273;4.445;3.895;4.375
738;738;738;1019.0;7.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;dessen Vater gestroben war;5.0;so;other;0.0;0.0;Selected;Experiment;Aisha;Jörg;;;bedauerte;2.273;4.445;3.895;4.375
739;739;739;1028.0;8.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;ihr Opa gerade gestorben war.;5.0;so;other;0.0;0.0;Selected;Experiment;Albert;Laura;;;bedauerte;2.273;4.445;3.895;4.375
740;740;740;105.0;2.0;21.0;6.0;se;object;f;Emma amüsierte Paul, ohne es zu wollen, weil;er eigentlich seine Ruhe wollte.;1.0;;;;;Not Selected;Experiment;Emma;Paul;NP2;personal;amüsierte;4.256;4.972;5.672;5.735
741;741;741;1023.0;6.0;21.0;6.0;se;object;f;Emma amüsierte Paul, ohne es zu wollen, weil;er sich über sie lustig machte;1.0;;;;;Not Selected;Experiment;Emma;Paul;NP2;personal;amüsierte;4.256;4.972;5.672;5.735
742;742;742;1020.0;1.0;23.0;7.0;se;object;m;Fritz beeindruckte Patricia in höchstem Maße, weil;sie ein Auge auf Fritz warf.;1.0;;;;;Not Selected;Experiment;Fritz;Patricia;NP2;personal;beeindruckte;2.871;5.77;4.045;5.434
743;743;743;106.0;5.0;24.0;6.0;se;object;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er sein vorbild war;1.0;;;;;Not Selected;Experiment;Frederike;Rainer;NP2;personal;begeisterte;3.577;6.172;4.649;7.647
744;744;744;1012.0;3.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;sie sich Sorgen wegen ihrer schulischen Leistungen machte.;1.0;;;;;Not Selected;Experiment;Jacob;Pia;NP2;personal;beunruhigte;2.925;6.556;3.885;3.126
745;745;745;106.0;5.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er es einfach verdient hatte;1.0;;;;;Not Selected;Experiment;Henrike;Rüdiger;NP2;personal;entzückte;2.801;5.376;4.85;7.646
746;746;746;1042.0;5.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er geizig war;1.0;;;;;Not Selected;Experiment;Henrike;Rüdiger;NP2;personal;entzückte;2.801;5.376;4.85;7.646
747;747;747;1023.0;6.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er lachen konnte;1.0;;;;;Not Selected;Experiment;Isabella;Igor;NP2;personal;erfreute;3.008;4.287;4.222;7.638
748;748;748;107.0;3.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie jetzt endlich mehr Zeit hatte, da sie kürzlich ihren Studienabschluss erlangt hatte.;1.0;;;;;Not Selected;Experiment;Jonathan;Sarah;NP2;personal;erfreute;3.008;4.287;4.222;7.638
749;749;749;1024.0;3.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;die besten Ideen hatte. +;1.0;;;;;Not Selected;Experiment;Kilian;Sophie;;;inspirierte;3.904;4.823;4.537;8.202
750;750;750;103.0;4.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;Stefanie sehr langweilig war;1.0;;;;;Not Selected;Experiment;Klaus;Stefanie;NP2;Eigenname;irritierte;3.072;4.57;3.648;4.203
751;751;751;1022.0;2.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er einen Fehler beging;1.0;;;;;Not Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
752;752;752;1019.0;7.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;Valeria furchtbare Angst vor Spinnen hatte.;1.0;;;;;Not Selected;Experiment;Leon;Valeria;NP2;Eigenname;störte;3.181;4.411;4.072;3.214
753;753;753;1036.0;3.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;er ihn erst morgen erwartet hatte.;1.0;;;;;Not Selected;Experiment;Julia;Tom;NP2;personal;überraschte;3.464;5.632;3.647;6.465
754;754;754;1037.0;7.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;gerade auf dem Weg nach Hause war;1.0;;;;;Not Selected;Experiment;Julia;Tom;;;überraschte;3.464;5.632;3.647;6.465
755;755;755;1035.0;8.0;39.0;6.0;se;object;f;Juliane verblüffte Thorsten ganz außerordentlich, weil;er jemanden enttäuschte.;1.0;;;;;Not Selected;Experiment;Juliane;Thorsten;NP2;personal;verblüffte;3.374;5.202;3.549;6.033
756;756;756;1013.0;3.0;21.0;7.0;se;object;m;Florian amüsierte Nathalie, ohne es zu wollen, weil;er über ihren Fuß stolperte.;3.0;;;;;Not Selected;Experiment;Florian;Nathalie;NP1;personal;amüsierte;4.256;4.972;5.672;5.735
757;757;757;1013.0;3.0;22.0;6.0;se;object;f;Fiona ängstigte Peter ein wenig, weil;sie so viel über Kartoffelsalat redete.;3.0;;;;;Not Selected;Experiment;Fiona;Peter;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
758;758;758;1010.0;4.0;22.0;7.0;se;object;m;Frederik ängstigte Nicole ein wenig, weil;er so böse aussah.;3.0;;;;;Not Selected;Experiment;Frederik;Nicole;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
759;759;759;1010.0;4.0;23.0;6.0;se;object;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie Spanisch konnte.;3.0;;;;;Not Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
760;760;760;102.0;1.0;23.0;7.0;se;object;m;Fritz beeindruckte Patricia in höchstem Maße, weil;er eine Handstand mahcte;3.0;;;;;Not Selected;Experiment;Fritz;Patricia;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
761;761;761;1023.0;6.0;25.0;6.0;se;object;f;Hannah beunruhigte Ramon seit ein paar Monaten, weil;sie weinte;3.0;;;;;Not Selected;Experiment;Hannah;Ramon;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
762;762;762;1013.0;3.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;er ständig müde war.;3.0;;;;;Not Selected;Experiment;Jacob;Pia;NP1;personal;beunruhigte;2.925;6.556;3.885;3.126
763;763;763;1012.0;3.0;26.0;6.0;se;object;f;Heidi bezauberte Robert über alle Maßen, weil;sie so ein schönes Lächeln hatte.;3.0;;;;;Not Selected;Experiment;Heidi;Robert;NP1;personal;bezauberte;3.142;5.993;4.987;7.469
764;764;764;1013.0;3.0;26.0;6.0;se;object;f;Heidi bezauberte Robert über alle Maßen, weil;sie immer so gut roch.;3.0;;;;;Not Selected;Experiment;Heidi;Robert;NP1;personal;bezauberte;3.142;5.993;4.987;7.469
765;765;765;1010.0;4.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;er so gut englisch konnte.;3.0;;;;;Not Selected;Experiment;Jan;Rosa;NP1;personal;bezauberte;3.142;5.993;4.987;7.469
766;766;766;1035.0;8.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;er ein Frauenheld ist.;3.0;;;;;Not Selected;Experiment;Jan;Rosa;NP1;personal;bezauberte;3.142;5.993;4.987;7.469
767;767;767;1010.0;4.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;sie mit Peter Sex hatte.;3.0;;;;;Not Selected;Experiment;Helene;Robin;NP1;personal;enttäuschte;2.005;6.293;4.299;3.884
768;768;768;1017.0;1.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;er ihren Geburtstag vergessen hatte.;3.0;;;;;Not Selected;Experiment;Johannes;Sabrina;NP1;personal;enttäuschte;2.005;6.293;4.299;3.884
769;769;769;1012.0;3.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;sie urplötzlich zur Tür hereinkam.;3.0;;;;;Not Selected;Experiment;Jacqueline;Sebastian;NP1;personal;erschreckte;4.557;6.759;5.78;3.016
770;770;770;1010.0;4.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;er nackt im Flur stand.;3.0;;;;;Not Selected;Experiment;Jürgen;Saskia;NP1;personal;erschreckte;4.557;6.759;5.78;3.016
771;771;771;1035.0;8.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;er sich wie ein Killerclown verkleidet hatte.;3.0;;;;;Not Selected;Experiment;Jürgen;Saskia;NP1;personal;erschreckte;4.557;6.759;5.78;3.016
772;772;772;1010.0;4.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;sie keine Unterwäsche trug.;3.0;;;;;Not Selected;Experiment;Jana;Simon;NP1;personal;erstaunte;2.904;4.992;2.843;5.766
773;773;773;1035.0;8.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;sie ein intelligentes Mädchen ist.;3.0;;;;;Not Selected;Experiment;Jana;Simon;NP1;personal;erstaunte;2.904;4.992;2.843;5.766
774;774;774;1013.0;3.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;er so gut zeichnene konnte.;3.0;;;;;Not Selected;Experiment;Kilian;Sophie;NP1;personal;inspirierte;3.904;4.823;4.537;8.202
775;775;775;1026.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;er einzigartig war;3.0;;;;;Not Selected;Experiment;Kilian;Sophie;NP1;personal;inspirierte;3.904;4.823;4.537;8.202
776;776;776;1010.0;4.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;er so sehr nach Sardinen roch.;3.0;;;;;Not Selected;Experiment;Klaus;Stefanie;NP1;personal;irritierte;3.072;4.57;3.648;4.203
777;777;777;1034.0;8.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;er die Sprache nicht richtig beherrscht;3.0;;;;;Not Selected;Experiment;Klaus;Stefanie;NP1;personal;irritierte;3.072;4.57;3.648;4.203
778;778;778;1010.0;4.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;sie so dumm war.;3.0;;;;;Not Selected;Experiment;Jessica;Thomas;NP1;personal;langweilte;3.186;4.509;5.049;2.818
779;779;779;1035.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;sie pausenlos redete.;3.0;;;;;Not Selected;Experiment;Jessica;Thomas;NP1;personal;langweilte;3.186;4.509;5.049;2.818
780;780;780;1031.0;6.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;sie stark gerochen hat.;3.0;;;;;Not Selected;Experiment;Judith;Tobias;NP1;personal;störte;3.181;4.411;4.072;3.214
781;781;781;1012.0;3.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;er sich laut mit seinem Nebensitzer unterhiet.;3.0;;;;;Not Selected;Experiment;Leon;Valeria;NP1;personal;störte;3.181;4.411;4.072;3.214
782;782;782;1010.0;4.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;er betrunken im Flur stand.;3.0;;;;;Not Selected;Experiment;Linus;Vera;NP1;personal;überraschte;3.464;5.632;3.647;6.465
783;783;783;1030.0;4.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;er zu früh nach Hause gekommen war.;3.0;;;;;Not Selected;Experiment;Linus;Vera;NP1;personal;überraschte;3.464;5.632;3.647;6.465
784;784;784;1010.0;4.0;39.0;6.0;se;object;f;Juliane verblüffte Thorsten ganz außerordentlich, weil;sie nicht lesbisch war wie angenommen.;3.0;;;;;Not Selected;Experiment;Juliane;Thorsten;NP1;personal;verblüffte;3.374;5.202;3.549;6.033
785;785;785;1041.0;6.0;40.0;7.0;se;object;m;Lutz verwirrte Veronika völlig unabsichtlich, weil;er sich verlesen hatte.;3.0;;;;;Not Selected;Experiment;Lutz;Veronika;NP1;personal;verwirrte;2.12;5.133;3.598;4.001
786;786;786;1035.0;8.0;22.0;7.0;se;object;m;Frederik ängstigte Nicole ein wenig, weil;er ihr gedroht hatte.;4.0;so;pers;;;Not Selected;Experiment;Frederik;Nicole;NP1;personal;ängstigte;3.203;7.545;5.004;3.187
787;787;787;1035.0;8.0;23.0;6.0;se;object;f;Franziska beeindruckte Philipp in höchstem Maße, weil;sie ihn gern hat.;4.0;so;pers;;;Not Selected;Experiment;Franziska;Philipp;NP1;personal;beeindruckte;2.871;5.77;4.045;5.434
788;788;788;1017.0;1.0;24.0;6.0;se;object;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;sie ihm so viele Geschenke machte.;4.0;so;pers;;;Not Selected;Experiment;Frederike;Rainer;NP1;personal;begeisterte;3.577;6.172;4.649;7.647
789;789;789;1034.0;8.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;sie ihn betrogen hatte;4.0;so;pers;;;Not Selected;Experiment;Helene;Robin;NP1;personal;enttäuschte;2.005;6.293;4.299;3.884
790;790;790;1035.0;8.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;sie ihn betrogen hatte.;4.0;so;pers;;;Not Selected;Experiment;Helene;Robin;NP1;personal;enttäuschte;2.005;6.293;4.299;3.884
791;791;791;108.0;6.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;sie ihm einen Hund schenkte.;4.0;so;pers;;;Not Selected;Experiment;Isabella;Igor;NP1;personal;erfreute;3.008;4.287;4.222;7.638
792;792;792;1012.0;3.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er ihr ein schönes Geschenk machte.;4.0;so;pers;;;Not Selected;Experiment;Jonathan;Sarah;NP1;personal;erfreute;3.008;4.287;4.222;7.638
793;793;793;1013.0;3.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;er ihr Blumen schenkte.;4.0;so;pers;;;Not Selected;Experiment;Jonathan;Sarah;NP1;personal;erfreute;3.008;4.287;4.222;7.638
794;794;794;1012.0;3.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;er sie auf völlig neue gedanken brachte.;4.0;so;pers;;;Not Selected;Experiment;Kilian;Sophie;NP1;personal;inspirierte;3.904;4.823;4.537;8.202
795;795;795;1012.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;sie ihm immer wieder Hoffnungen machte.;4.0;so;pers;;;Not Selected;Experiment;Jennifer;Sven;NP1;personal;irritierte;3.072;4.57;3.648;4.203
796;796;796;1035.0;8.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;er nicht weiß ob er sie liebte.;4.0;so;pers;;;Not Selected;Experiment;Klaus;Stefanie;NP1;personal;irritierte;3.072;4.57;3.648;4.203
797;797;797;1012.0;3.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;sie ihm eine liebeserklärung machte;4.0;so;pers;;;Not Selected;Experiment;Julia;Tom;NP1;personal;überraschte;3.464;5.632;3.647;6.465
798;798;798;1013.0;3.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;sie ihm Schomkolade schenkte.;4.0;so;pers;;;Not Selected;Experiment;Julia;Tom;NP1;personal;überraschte;3.464;5.632;3.647;6.465
799;799;799;1035.0;8.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;er ihr gesagt hatte, dass er sie liebt.;4.0;so;pers;;;Not Selected;Experiment;Linus;Vera;NP1;personal;überraschte;3.464;5.632;3.647;6.465
800;800;800;1015.0;5.0;39.0;7.0;se;object;m;Lorenz verblüffte Verena ganz außerordentlich, weil;er ihr das Gefühl gab, verstanden zu werden.;4.0;so;pers;;;Not Selected;Experiment;Lorenz;Verena;NP1;personal;verblüffte;3.374;5.202;3.549;6.033
801;801;801;1021.0;6.0;21.0;6.0;se;object;f;Emma amüsierte Paul, ohne es zu wollen, weil;er ihr so gute Witze erzählte;5.0;os;pers;;;Not Selected;Experiment;Emma;Paul;NP2;personal;amüsierte;4.256;4.972;5.672;5.735
802;802;802;1017.0;1.0;23.0;7.0;se;object;m;Fritz beeindruckte Patricia in höchstem Maße, weil;sie die besten Ideen hat.;5.0;os;pers;;;Not Selected;Experiment;Fritz;Patricia;NP2;personal;beeindruckte;2.871;5.77;4.045;5.434
803;803;803;1039.0;5.0;23.0;7.0;se;object;m;Fritz beeindruckte Patricia in höchstem Maße, weil;sie sehr klug war;5.0;os;pers;;;Not Selected;Experiment;Fritz;Patricia;NP2;personal;beeindruckte;2.871;5.77;4.045;5.434
804;804;804;1042.0;5.0;23.0;7.0;se;object;m;Fritz beeindruckte Patricia in höchstem Maße, weil;sie toll war;5.0;os;pers;;;Not Selected;Experiment;Fritz;Patricia;NP2;personal;beeindruckte;2.871;5.77;4.045;5.434
805;805;805;1042.0;5.0;24.0;6.0;se;object;f;Frederike begeisterte Rainer auf vielfältige Art und Weise, weil;er stark ist;5.0;os;pers;;;Not Selected;Experiment;Frederike;Rainer;NP2;personal;begeisterte;3.577;6.172;4.649;7.647
806;806;806;107.0;3.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;sie vor einer großen Prüfung stan.;5.0;os;pers;;;Not Selected;Experiment;Jacob;Pia;NP2;personal;beunruhigte;2.925;6.556;3.885;3.126
