index;Participant;List;alter;geschlecht;händigkeit;aufgewachsen;wohnhaft_2020;weietere_MS;AMLaP;Part_Sex;Trial;Item;Time;Subexperiment;Condition;Verb;presumed_bias;NP1_gender;NP2_gender;Verbtyp;Connective;Prompt;Continuation;Analysierbar;Anzahl_Ana;Wortstellung;Koref_erste_ama;bias;congruency;Form;personalpronomen;Einbettung;stelle_1;kasusidentisch;anapher_folgt_unmittelbar_auf_konnektor;peronalpronomen_folgt_unmittelbar_auf_konnektor;filter_$;Zufallsreihenfolge;UrsprünglicheReihenfolge;filter_mit_gefallen;Continuation_Item;prompt;np1gender;NP1;NP2;verbclass;verb;RunCondition;Human;ChatGPT
1344;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;68;1;15604158751241;2;weil_es_fm;verachten;object; f; m;es; weil; Johanna verachtete Lars, weil ...;er etwas gemeines erzählt hat.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;525;1424;Selected;301;Johanna verachtete Lars, weil; f;Johanna;Lars;es;verachtete;3;er etwas gemeines erzählt hat.;er ihre Erwartungen immer wieder enttäuschte.
847;206;2;19;female;rechts;73432;72072;keine;ja;female;23;9;15605185690036;2;weil_se_mf;stören;subject; m; f;se; weil; Malte störte Annemarie, weil ...;er ihr eine Frage stellte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1088;726;Selected;191;Malte störte Annemarie, weil; m;Malte;Annemarie;se;störte;0;er ihr eine Frage stellte;er lautstark Musik hörte, während sie versuchte zu arbeiten.
501;107;1;30;female;rechts;71131;71093;keine;nein;female;9;20;15604139201059;2;weil_se_mf;erschrecken;subject; m; f;se; weil; Albert erschreckte Aisha, weil ...;er sich im Schrank versteckte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1551;243;Selected;150;Albert erschreckte Aisha, weil; m;Albert;Aisha;se;erschreckte;0;er sich im Schrank versteckte.;er plötzlich aus der dunklen Ecke sprang.
759;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;111;16;15604629709787;2;sodass_se_mf;entzücken;object; m; f;se; sodass; Dennis entzückte Stefanie, sodass ...;sie sich freute.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;427;638;Selected;170;Dennis entzückte Stefanie, sodass; m;Dennis;Stefanie;se;entzückte;1;sie sich freute.;sie ihn mit einem strahlenden Lächeln ansah.
1779;411;4;26;female;rechts;71642;72074;keine;nein;female;93;20;15604289817264;2;sodass_es_mf;bedauern;subject; m; f;es; sodass; Albert bedauerte Aisha, sodass ...;er sich doch breitschalgen ließ ihr zu helfen.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;830;1993;Selected;387;Albert bedauerte Aisha, sodass; m;Albert;Aisha;es;bedauerte;2;er sich doch breitschalgen ließ ihr zu helfen.;er beschloss, ihr zu helfen, wo immer er konnte.
160;212;2;30;male;rechts;99192;72108;keine;ja;male;102;6;15604161656187;2;weil_se_fm;verwirren;subject; f; m;se; weil; Jana verwirrte Daniel, weil ...;dies sonst nicht ihre Art war.;sinnvoll;0-Poss; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;222;996;Not Selected;32;Jana verwirrte Daniel, weil; f;Jana;Daniel;se;verwirrte;0;dies sonst nicht ihre Art war.;sie plötzlich in einer unbekannten Sprache sprach.
1752;410;4;23;female;rechts;72459;72076;Französisch;nein;female;116;19;15604362629783;2;weil_se_mf;erschüttern;subject; m; f;se; weil; Alexander erschütterte Alisa, weil ...;er so emotionslos über das Geschehene redete.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1544;1960;Selected;360;Alexander erschütterte Alisa, weil; m;Alexander;Alisa;se;erschütterte;0;er so emotionslos über das Geschehene redete.;er ein Geheimnis ausgesprochen hatte, das sie tief traf.
283;101;1;26;female;rechts;81479;72070;keine;ja;female;42;1;1560438962411;2;weil_se_fm;schockieren;subject; f; m;se; weil; Johanna schockierte Lars, weil ...;sie das Regal alleine zusammen gebaut hatte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1334;15;Selected;59;Johanna schockierte Lars, weil; f;Johanna;Lars;se;schockierte;0;sie das Regal alleine zusammen gebaut hatte.;sie ihm die Wahrheit über das verlorene Erbstück erzählte.
1264;307;3;18;female;rechts;70174;72074;keine;nein;female;26;5;15605278634183;2;sodass_se_mf;bezaubern;object; m; f;se; sodass; Tim bezauberte Martha, sodass ...;sie sich in ihn verliebte;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;603;1288;Selected;277;Tim bezauberte Martha, sodass; m;Tim;Martha;se;bezauberte;1;sie sich in ihn verliebte;sie vor Freude strahlte und nicht aufhören konnte zu lächeln.
359;103;1;32;male;rechts;27472;72074;keine;ja;male;113;10;15605496242108;2;sodass_se_fm;beeindrucken;object; f; m;se; sodass; Adele beeindruckte Robin, sodass ...;er in wilden Jubel ausbrach, nachdem der Vorhang gefallen war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1266;118;Selected;105;Adele beeindruckte Robin, sodass; f;Adele;Robin;se;beeindruckte;1;er in wilden Jubel ausbrach, nachdem der Vorhang gefallen war.;er sprachlos vor Staunen war.
111;307;3;18;female;rechts;70174;72074;keine;nein;female;65;6;15605283100195;2;sodass_es_fm;misstrauen;subject; f; m;es; sodass; Jana misstraute Daniel, sodass ...;dieser wegrann.;sinnvoll;eine;os;NP2; ; ;prox_dem;0;nein;ja;ja; ; ;Not Selected;1308;1302;Not Selected;22;Jana misstraute Daniel, sodass; f;Jana;Daniel;es;misstraute;2;dieser wegrann.;sie stets seine Aussagen hinterfragte und seine Beweggründe in Zweifel zog.
1128;302;3;26;female;rechts;83527;70619;keine;ja;female;104;13;15604476302605;2;sodass_se_mf;langweilen;object; m; f;se; sodass; Jacob langweilte Melanie, sodass ...;sie gähnte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1134;1110;Selected;257;Jacob langweilte Melanie, sodass; m;Jacob;Melanie;se;langweilte;1;sie gähnte;sie begann, aus dem Fenster zu schauen.
184;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;82;12;15604164419327;2;weil_es_mf;lieben;object; m; f;es; weil; Fritz liebte Emma, weil ...;sie über alles reden konnten.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1202;1427;Not Selected;42;Fritz liebte Emma, weil; m;Fritz;Emma;es;liebte;3;sie über alles reden konnten.;sie ihm immer zuhörte und ihn verstand.
1749;410;4;23;female;rechts;72459;72076;Französisch;nein;female;55;17;1560435479803;2;weil_es_mf;vermissen;object; m; f;es; weil; Felix vermisste Marike, weil ...;sie verreist war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1941;1938;Selected;357;Felix vermisste Marike, weil; m;Felix;Marike;es;vermisste;3;sie verreist war.;sie ihm immer das Gefühl von Geborgenheit und Verständnis gab.
1734;410;4;23;female;rechts;72459;72076;Französisch;nein;female;88;9;15604359078295;2;weil_es_mf;hassen;object; m; f;es; weil; Malte hasste Annemarie, weil ...;sie eine giftige Schlange war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1262;1953;Selected;342;Malte hasste Annemarie, weil; m;Malte;Annemarie;es;hasste;3;sie eine giftige Schlange war.;sie immer seine Arbeit kritisierte.
261;307;3;18;female;rechts;70174;72074;keine;nein;female;66;8;15605283185884;2;sodass_se_fm;gefallen;object; f; m;se; sodass; Jennifer gefiel Tobias, sodass ...;sie ihn um ein Date bat.;sinnvoll;zwei;so;NP1;Subjekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Not Selected;248;1303;Selected;53;Jennifer gefiel Tobias, sodass; f;Jennifer;Tobias;se;gefiel;1;sie ihn um ein Date bat.;sie ihn zu einem gemeinsamen Abendessen einlud.
476;107;1;30;female;rechts;71131;71093;keine;nein;female;50;3;15604149731517;2;sodass_se_mf;enttäuschen;object; m; f;se; sodass; Michael enttäuschte Simone, sodass ...;sie in Tränen ausgebrochen ist.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1615;256;Selected;125;Michael enttäuschte Simone, sodass; m;Michael;Simone;se;enttäuschte;1;sie in Tränen ausgebrochen ist.;sie sich entschied, ihm nicht mehr zu vertrauen.
1763;411;4;26;female;rechts;71642;72074;keine;nein;female;17;9;15604277126171;2;weil_es_mf;hassen;object; m; f;es; weil; Malte hasste Annemarie, weil ...;sie sich nie hab, wie sie wirklich war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;235;1965;Selected;371;Malte hasste Annemarie, weil; m;Malte;Annemarie;es;hasste;3;sie sich nie hab, wie sie wirklich war.;sie ihm immer seine Lieblingsbücher wegnahm.
1271;307;3;18;female;rechts;70174;72074;keine;nein;female;103;11;15605286203094;2;weil_se_fm;begeistern;subject; f; m;se; weil; Anna begeisterte Armin, weil ...;sie tauchen konnte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1072;1315;Selected;284;Anna begeisterte Armin, weil; f;Anna;Armin;se;begeisterte;0;sie tauchen konnte;sie ihm mit ihrer Leidenschaft für Musik die Augen für neue Klänge öffnete.
492;107;1;30;female;rechts;71131;71093;keine;nein;female;112;14;15604163517089;2;sodass_se_fm;verblüffen;object; f; m;se; sodass; Janina verblüffte Yannick, sodass ...;er nicht mehr wusste, wie ihm geschieht.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1500;278;Selected;141;Janina verblüffte Yannick, sodass; f;Janina;Yannick;se;verblüffte;1;er nicht mehr wusste, wie ihm geschieht.;er sprachlos war.
302;101;1;26;female;rechts;81479;72070;keine;ja;female;20;12;15604384587032;2;sodass_es_fm;lieben;subject; f; m;es; sodass; Emma liebte Fritz, sodass ...;sie ihn auf der Stelle heiraten würde.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;312;4;Selected;78;Emma liebte Fritz, sodass; f;Emma;Fritz;es;liebte;2;sie ihn auf der Stelle heiraten würde.;sie alles für ihn tun würde.
1365;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;63;17;15604157817677;2;sodass_se_mf;irritieren;object; m; f;se; sodass; Felix irritierte Marike, sodass ...;sie nun ein anderes Bild von ihm hat.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;161;1423;Selected;322;Felix irritierte Marike, sodass; m;Felix;Marike;se;irritierte;1;sie nun ein anderes Bild von ihm hat.;sie sich räusperte und verwirrt auf den Boden blickte.
1135;302;3;26;female;rechts;83527;70619;keine;ja;female;47;18;15604471201238;2;weil_se_mf;erstaunen;subject; m; f;se; weil; Klaus erstaunte Marie, weil ...;er komisch war.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1849;1093;Selected;264;Klaus erstaunte Marie, weil; m;Klaus;Marie;se;erstaunte;0;er komisch war.;er plötzlich fließend Spanisch sprach.
1817;413;4;29;male;rechts;72108;71032;keine;ja;male;79;5;15605407145523;2;sodass_se_fm;bezaubern;object; f; m;se; sodass; Martha bezauberte Tim, sodass ...;er beschloss, sie zu seiner Frau zu nehmen.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1698;2071;Selected;395;Martha bezauberte Tim, sodass; f;Martha;Tim;se;bezauberte;1;er beschloss, sie zu seiner Frau zu nehmen.;er vor Staunen erstarrte und ihr nicht mehr aus den Augen lassen konnte.
1045;212;2;30;male;rechts;99192;72108;keine;ja;male;65;18;15604157170366;2;sodass_es_mf;ekeln sich vor;subject; m; f;es; sodass; Klaus ekelte sich vor Marie, sodass ...;er fluchtartig den Raum verließ.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1093;982;Selected;230;Klaus ekelte sich vor Marie, sodass; m;Klaus;Marie;es;ekelte sich vor;2;er fluchtartig den Raum verließ.;er den Raum verließ, sobald sie eintrat.
1130;302;3;26;female;rechts;83527;70619;keine;ja;female;51;15;15604471683112;2;weil_se_fm;ängstigen;subject; f; m;se; weil; Katharina ängstigte Rüdiger, weil ...;sie gruselig war.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1809;1094;Selected;259;Katharina ängstigte Rüdiger, weil; f;Katharina;Rüdiger;se;ängstigte;0;sie gruselig war.;sie plötzlich mitten in der Nacht anfing, im Schlaf zu sprechen.
486;107;1;30;female;rechts;71131;71093;keine;nein;female;24;10;15604143335487;2;sodass_se_fm;beeindrucken;object; f; m;se; sodass; Adele beeindruckte Robin, sodass ...;er seine Vorurteile über sie korrigieren musste.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1185;249;Selected;135;Adele beeindruckte Robin, sodass; f;Adele;Robin;se;beeindruckte;1;er seine Vorurteile über sie korrigieren musste.;er sprachlos die Schönheit ihrer Stimme genoss.
352;103;1;32;male;rechts;27472;72074;keine;ja;male;13;4;15605458447613;2;sodass_es_fm;respektieren;subject; f; m;es; sodass; Saskia respektierte Kevin, sodass ...;sie auf alle seine Ratschläge hörte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;126;87;Selected;98;Saskia respektierte Kevin, sodass; f;Saskia;Kevin;es;respektierte;2;sie auf alle seine Ratschläge hörte;sie ihm gerne bei seinem Projekt half.
1890;411;4;26;female;rechts;71642;72074;keine;nein;female;74;13;15604286691086;2;sodass_se_fm;langweilen;object; f; m;se; sodass; Melanie langweilte Jacob, sodass ...;dieser ungern in ihrer Gesellschaft blieb.;sinnvoll;eine;so;NP2;Objekt;kongruent;prox_dem;0;nein;ja;ja;bias-kongruente Anapher;andere morphosyntaktische Form;Selected;765;1985;Selected;429;Melanie langweilte Jacob, sodass; f;Melanie;Jacob;se;langweilte;1;dieser ungern in ihrer Gesellschaft blieb.;er schließlich vorschlug, einen Spaziergang im Park zu machen, um die Stimmung aufzulockern.
865;206;2;19;female;rechts;73432;72072;keine;ja;female;120;19;15605194950458;2;sodass_se_fm;erschüttern;object; f; m;se; sodass; Alisa erschütterte Alexander, sodass ...;er traurig war;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1573;761;Selected;209;Alisa erschütterte Alexander, sodass; f;Alisa;Alexander;se;erschütterte;1;er traurig war;er für einen Moment die Fassung verlor und nicht wusste, was er sagen sollte.
862;206;2;19;female;rechts;73432;72072;keine;ja;female;60;18;15605189335106;2;weil_se_fm;erstaunen;subject; f; m;se; weil; Marie erstaunte Klaus, weil ...;sie so schnell rennen konnte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;377;741;Selected;206;Marie erstaunte Klaus, weil; f;Marie;Klaus;se;erstaunte;0;sie so schnell rennen konnte;sie plötzlich fließend Chinesisch sprach.
745;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;106;6;15604629055677;2;sodass_es_mf;misstrauen;subject; m; f;es; sodass; Daniel misstraute Jana, sodass ...;er ihr nie Geld lieh.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1737;636;Selected;156;Daniel misstraute Jana, sodass; m;Daniel;Jana;es;misstraute;2;er ihr nie Geld lieh.;er ihre Aussagen stets hinterfragte und nach weiteren Informationen suchte.
1109;302;3;26;female;rechts;83527;70619;keine;ja;female;119;3;15604477540929;2;sodass_es_mf;verabscheuen;subject; m; f;es; sodass; Michael verabscheute Simone, sodass ...;er sie schlug;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;204;1118;Selected;238;Michael verabscheute Simone, sodass; m;Michael;Simone;es;verabscheute;2;er sie schlug;er jeden Kontakt mit ihr vermied.
185;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;77;15;15604163320466;2;sodass_es_mf;fürchten;subject; m; f;es; sodass; Rüdiger fürchtete Katharina, sodass ...;sie sich gegenseitig meideten.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;589;1425;Not Selected;43;Rüdiger fürchtete Katharina, sodass; m;Rüdiger;Katharina;es;fürchtete;2;sie sich gegenseitig meideten.;er jedes Mal nervös wurde, wenn sie den Raum betrat.
845;206;2;19;female;rechts;73432;72072;keine;ja;female;74;7;15605190678052;2;sodass_se_fm;überraschen;object; f; m;se; sodass; Lena überraschte Oliver, sodass ...;er weinen muss;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1892;745;Selected;189;Lena überraschte Oliver, sodass; f;Lena;Oliver;se;überraschte;1;er weinen muss;er vor Freude sprachlos war.
753;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;58;12;15604622640503;2;weil_es_fm;lieben;object; f; m;es; weil; Emma liebte Fritz, weil ...;er immer Witze machte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1089;620;Selected;164;Emma liebte Fritz, weil; f;Emma;Fritz;es;liebte;3;er immer Witze machte.;er sie zum Lachen brachte und ihr immer zuhörte.
1747;410;4;23;female;rechts;72459;72076;Französisch;nein;female;59;16;15604355235206;2;weil_se_fm;entzücken;subject; f; m;se; weil; Stefanie entzückte Dennis, weil ...;sie an seinen Geburtstag gedacht hatte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1824;1940;Selected;355;Stefanie entzückte Dennis, weil; f;Stefanie;Dennis;se;entzückte;0;sie an seinen Geburtstag gedacht hatte.;sie mit ihrem Lächeln und Charme jeden Raum erhellte.
1815;413;4;29;male;rechts;72108;71032;keine;ja;male;29;4;15605388938072;2;sodass_es_mf;respektieren;subject; m; f;es; sodass; Kevin respektierte Saskia, sodass ...;er sie nicht einmal nach jahrelanger Bekanntschaft duzte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;772;2055;Selected;393;Kevin respektierte Saskia, sodass; m;Kevin;Saskia;es;respektierte;2;er sie nicht einmal nach jahrelanger Bekanntschaft duzte.;er stets auf ihre Meinung und Ideen Rücksicht nahm.
1721;410;4;23;female;rechts;72459;72076;Französisch;nein;female;99;2;15604360493062;2;weil_es_fm;verehren;object; f; m;es; weil; Anastasia verehrte Patrick, weil ...;er Seiltanzen konnte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1823;1957;Selected;329;Anastasia verehrte Patrick, weil; f;Anastasia;Patrick;es;verehrte;3;er Seiltanzen konnte.;sie seine Kreativität und Hingabe bewunderte.
355;103;1;32;male;rechts;27472;72074;keine;ja;male;62;7;15605474986065;2;weil_es_fm;schätzen;object; f; m;es; weil; Lena schätzte Oliver, weil ...;er stets an ihrer Seite war, wenn sie ihn brauchte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;568;100;Selected;101;Lena schätzte Oliver, weil; f;Lena;Oliver;es;schätzte;3;er stets an ihrer Seite war, wenn sie ihn brauchte;er immer zuverlässig und hilfsbereit war.
304;101;1;26;female;rechts;81479;72070;keine;ja;female;59;13;15604392586153;2;sodass_es_mf;bemitleiden;subject; m; f;es; sodass; Jacob bemitleidete Melanie, sodass ...;er ihr seine Hilfe anbot.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;622;20;Selected;80;Jacob bemitleidete Melanie, sodass; m;Jacob;Melanie;es;bemitleidete;2;er ihr seine Hilfe anbot.;er ihr half, ihre Probleme zu lösen.
